churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,payment_type,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate
1,35.0,R,559.0,0,0,4,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.5
0,28.0,R,582.0,3,0,79,3,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,2.1
0,39.0,na,499.0,0,0,3,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.08999999999999997
0,18.0,na,526.0,0,0,5,0,0,0,0,0,2,Monthly,0,0,0,0,0,0.03
0,26.0,R,542.0,0,0,17,0,0,0,0,0,0,na,0,0,0,0,0,0.43
0,21.0,na,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,1,0,0,0,1.6
0,32.0,R,521.0,2,0,46,2,0,1,1,1,2,Monthly,0,0,0,1,0,0.5700000000000001
1,26.0,na,577.0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,0,1.73
0,20.0,R,605.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.53
0,21.0,O,456.0,0,0,10,0,0,0,0,1,0,Weekly,0,0,0,0,0,2.07
0,38.0,na,519.0,18,0,31,18,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.67
0,39.0,na,563.0,2,0,6,2,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,78.0,na,0.0,0,0,21,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.35
0,30.0,na,477.0,0,0,3,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.47
0,45.0,na,0.0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,0,0.0
1,31.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,1,0,0.0
0,48.0,na,517.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
1,29.0,R,472.0,0,0,19,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.3
0,52.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,19.0,na,590.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.9
1,36.0,na,0.0,0,0,22,0,0,1,1,0,0,na,0,0,0,0,0,0.5
0,29.0,na,419.0,2,0,39,2,0,1,1,0,2,Weekly,0,0,0,0,0,1.27
0,22.0,R,587.0,0,0,0,0,2,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.53
0,39.0,R,547.0,3,0,30,3,0,1,1,0,0,na,0,0,0,0,0,2.03
0,31.0,R,593.0,0,0,6,0,0,0,0,0,0,na,0,0,0,0,0,0.67
1,27.0,R,526.0,5,0,28,5,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.33
1,39.0,na,551.0,0,0,17,0,0,1,1,1,2,Weekly,0,0,0,0,0,0.5
0,33.0,na,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,1,0,0,0,0.2
0,38.0,R,724.0,3,0,5,3,0,1,1,1,2,Weekly,0,0,0,0,0,2.1
0,27.0,R,481.0,0,0,12,0,0,1,1,0,0,na,0,0,0,0,0,0.33
0,18.0,na,544.0,1,0,5,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.15
0,28.0,na,0.0,1,0,188,1,0,1,1,0,2,Monthly,0,0,0,0,0,1.9
1,21.0,R,641.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,1,0,0,0,0.9
0,23.0,R,488.0,4,1,62,4,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.93
1,28.0,R,480.0,0,0,0,0,4,1,1,1,0,na,0,0,0,0,1,1.3
1,29.0,R,0.0,0,0,30,0,0,1,1,0,0,na,0,0,0,0,0,0.9
0,33.0,R,575.0,4,0,32,4,0,1,1,0,0,na,0,0,0,0,0,0.47
0,33.0,R,0.0,0,0,17,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.8
0,22.0,R,537.0,36,1,103,36,0,1,1,0,0,Bi-Weekly,1,0,0,0,0,2.1
1,27.0,na,499.0,0,0,9,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
1,38.0,R,579.0,2,1,8,2,0,1,1,1,0,na,0,0,0,0,0,4.0
0,36.0,R,527.0,32,0,132,32,0,1,1,1,2,Bi-Weekly,0,0,0,1,0,2.17
0,72.0,R,496.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,0,0.0
0,23.0,R,531.0,0,0,11,0,0,0,0,0,2,Semi-Monthly,0,0,0,0,0,0.73
0,40.0,R,594.0,2,0,56,2,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,1.1
0,30.0,na,589.0,0,0,20,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.53
1,46.0,R,472.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,33.0,R,525.0,5,1,39,5,0,0,0,0,0,Semi-Monthly,0,0,0,1,0,1.8
0,26.0,R,475.0,3,1,57,3,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.92
0,68.0,na,555.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,1,0.0
0,33.0,na,529.0,1,0,83,1,0,0,0,1,0,Weekly,0,0,0,0,0,1.6
0,33.0,na,451.0,0,0,19,0,0,1,1,1,0,na,0,0,0,0,0,0.27
1,26.0,R,475.0,52,2,60,51,0,1,1,1,3,Weekly,0,0,0,0,0,1.5699999999999998
0,30.0,R,511.0,1,0,39,1,0,1,1,1,3,Bi-Weekly,0,0,0,1,0,0.93
0,32.0,na,0.0,0,0,4,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.13
1,21.0,R,500.0,0,0,0,0,0,0,0,0,0,Semi-Monthly,1,0,0,0,1,0.06999999999999999
1,26.0,na,537.0,0,0,0,0,0,0,0,1,0,na,0,0,0,0,0,2.17
0,46.0,R,0.0,0,0,15,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.5
1,49.0,na,0.0,0,0,0,0,0,1,1,1,0,na,0,0,0,0,0,0.0
1,23.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,1,0.0
0,43.0,R,491.0,36,1,51,34,0,0,0,1,2,Monthly,0,0,0,0,0,1.03
1,23.0,O,530.0,2,1,60,2,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.73
0,47.0,O,588.0,0,0,0,0,0,1,1,0,0,Monthly,0,0,0,0,0,2.53
1,23.0,R,0.0,0,0,2,0,0,1,1,0,2,Monthly,0,0,0,0,0,0.0
1,29.0,na,587.0,0,0,79,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.5700000000000001
1,25.0,R,0.0,0,0,3,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.6
1,28.0,na,0.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.6
1,36.0,na,588.0,0,0,25,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.0
1,19.0,na,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,30.0,na,620.0,0,0,88,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,2.0
0,32.0,O,617.0,38,3,91,38,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.33
0,25.0,O,551.0,0,0,23,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.43
1,27.0,R,522.0,0,0,7,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.1
0,30.0,R,690.0,0,0,0,0,1,1,1,1,0,Weekly,0,0,0,0,0,2.27
0,23.0,R,465.0,0,0,0,0,0,1,1,0,2,Weekly,0,0,0,0,0,2.3
1,26.0,na,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.77
1,30.0,na,557.0,0,0,0,0,0,1,1,0,0,na,0,1,0,0,0,0.8
0,38.0,na,653.0,0,0,12,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.27
1,24.0,R,508.0,0,0,51,0,0,1,1,0,2,na,0,0,0,0,0,0.8
1,35.0,na,465.0,5,1,50,5,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.87
0,31.0,R,553.0,0,0,103,0,0,1,1,1,3,na,0,0,0,0,0,0.83
1,31.0,R,540.0,6,2,28,6,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.2
0,54.0,R,602.0,37,11,45,37,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.4300000000000002
0,36.0,R,536.0,1,0,84,1,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.93
1,25.0,R,557.0,0,0,18,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.5
0,31.0,na,532.0,0,0,12,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.16999999999999998
0,68.0,na,583.0,0,0,23,0,0,1,1,0,0,Bi-Weekly,1,0,0,0,0,0.62
0,26.0,R,521.0,0,0,390,0,0,1,1,1,2,Bi-Weekly,0,0,0,1,0,2.2
1,36.0,na,0.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,1,0,0,1.97
1,25.0,R,0.0,0,0,1,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.27
0,26.0,R,0.0,3,0,4,3,0,1,1,1,0,Monthly,0,0,0,0,0,0.5
1,23.0,R,575.0,1,1,4,1,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.0
1,28.0,na,542.0,0,0,27,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.73
0,63.0,na,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.1
0,37.0,na,0.0,0,0,4,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.13
0,26.0,R,582.0,17,1,82,17,0,1,1,0,0,na,0,0,0,0,0,1.93
0,30.0,R,605.0,18,0,99,18,0,1,1,0,0,Monthly,0,0,0,1,0,1.6
0,41.0,R,539.0,0,0,0,0,1,1,1,0,3,Weekly,0,0,0,0,0,1.93
1,26.0,na,0.0,0,0,3,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.0
0,49.0,R,491.0,2,0,123,2,0,0,0,1,5,Monthly,0,0,0,0,0,1.83
0,29.0,R,548.0,2,0,50,2,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.17
0,33.0,R,0.0,9,0,9,9,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.89
0,58.0,O,579.0,0,0,0,0,0,1,0,0,0,Monthly,0,1,0,1,0,0.0
1,33.0,R,572.0,0,0,0,0,0,1,1,1,2,Weekly,0,0,0,0,0,0.0
1,26.0,na,544.0,0,0,5,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,24.0,na,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,22.0,na,575.0,4,0,82,3,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,1.23
0,33.0,R,577.0,11,2,38,11,0,1,1,0,2,Semi-Monthly,0,0,0,0,0,0.6900000000000001
0,28.0,R,509.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,1,0.1
0,65.0,R,0.0,1,0,22,1,0,1,1,1,0,na,0,0,0,0,0,0.43
1,23.0,na,0.0,0,0,4,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.0
0,36.0,R,602.0,1,0,0,1,1,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.4
1,29.0,na,512.0,1,0,5,1,0,1,1,0,0,Weekly,0,0,0,1,0,0.13
1,37.0,R,518.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.9
0,23.0,na,0.0,0,0,12,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.4
1,23.0,O,478.0,0,0,0,0,0,1,1,0,2,na,0,0,0,0,0,1.8
0,40.0,na,562.0,0,0,7,0,0,1,1,1,3,Monthly,0,0,0,1,0,0.06999999999999999
0,28.0,O,551.0,1,0,204,1,0,1,1,0,2,na,0,0,0,0,0,1.23
1,32.0,R,534.0,2,0,13,2,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.47
1,31.0,R,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.13
0,22.0,R,469.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.8
0,47.0,R,661.0,19,1,31,19,0,1,1,0,2,Weekly,0,0,0,0,0,1.0
1,38.0,R,437.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.93
0,30.0,R,477.0,10,0,52,10,0,1,1,0,0,na,0,0,0,0,0,2.13
0,24.0,na,498.0,0,0,3,0,0,1,1,0,0,na,0,0,0,0,0,0.03
0,36.0,na,0.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.4
0,23.0,R,625.0,16,2,76,16,0,1,1,0,0,Semi-Monthly,1,0,0,0,0,1.77
1,29.0,R,562.0,0,0,7,0,0,0,0,1,2,Weekly,0,0,0,1,0,0.06999999999999999
0,40.0,O,554.0,2,0,3,2,0,0,0,1,0,Monthly,0,0,0,0,0,0.5
1,32.0,R,488.0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.23
0,19.0,R,548.0,4,0,140,4,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.2
0,19.0,na,538.0,0,0,21,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.5700000000000001
1,26.0,R,471.0,0,0,0,0,0,0,0,1,2,Bi-Weekly,0,0,0,0,0,1.53
0,22.0,na,656.0,0,0,50,0,0,0,0,0,0,na,0,0,0,0,0,1.6
1,24.0,O,545.0,0,0,18,0,0,0,0,0,2,Weekly,0,0,0,0,0,0.97
0,26.0,O,0.0,4,0,74,4,0,1,1,1,0,Monthly,0,0,0,0,0,1.1
1,22.0,na,459.0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.13
0,26.0,na,561.0,0,0,106,0,0,1,1,0,0,na,0,0,0,0,0,1.1
0,40.0,na,0.0,0,0,3,0,0,1,1,1,0,na,0,0,0,0,0,0.16999999999999998
0,38.0,O,0.0,0,0,5,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.11
0,34.0,na,0.0,0,0,1,0,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.0
0,24.0,na,0.0,0,0,1,0,0,1,1,0,5,Bi-Weekly,0,0,0,0,0,0.03
1,20.0,R,0.0,1,0,4,0,0,1,1,1,2,Monthly,0,0,0,0,0,0.03
1,29.0,O,0.0,16,0,159,16,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.23
0,32.0,na,0.0,10,0,138,10,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.93
0,32.0,na,580.0,0,0,16,0,0,1,1,0,0,Weekly,0,0,0,1,0,0.43
1,27.0,na,615.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.63
0,29.0,R,486.0,3,1,40,3,0,1,1,1,0,na,0,0,0,0,0,0.93
0,27.0,na,0.0,0,0,1,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
1,41.0,na,0.0,0,0,1,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.33
0,48.0,na,452.0,8,1,11,8,0,1,1,0,0,Weekly,0,0,0,0,0,0.8800000000000002
0,20.0,R,460.0,0,0,4,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.87
1,43.0,R,551.0,8,1,28,7,0,1,1,1,0,na,0,0,0,0,0,0.3
1,26.0,R,507.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.0
0,39.0,R,492.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.67
0,25.0,R,0.0,0,0,4,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.13
0,51.0,na,0.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,1,0,0.0
1,26.0,R,489.0,0,0,0,0,1,0,0,1,2,Bi-Weekly,0,0,0,0,0,0.97
1,27.0,na,529.0,2,1,5,2,0,0,0,0,0,Bi-Weekly,1,0,0,0,0,0.16999999999999998
1,27.0,na,569.0,0,0,2,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.33
1,26.0,na,554.0,0,0,3,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.13
0,29.0,R,569.0,0,0,105,0,0,0,0,1,2,Monthly,0,1,0,0,0,2.03
1,42.0,na,303.0,0,0,22,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.5
0,29.0,na,507.0,3,0,110,3,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.07
1,31.0,na,0.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.1
0,41.0,na,0.0,0,0,23,0,0,1,1,1,2,na,0,0,0,0,0,0.58
1,32.0,na,588.0,0,0,2,0,0,1,1,0,0,Bi-Weekly,0,1,0,0,0,0.53
1,26.0,na,577.0,0,0,26,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.48
1,24.0,na,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,41.0,O,623.0,0,0,1,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.0
1,29.0,na,596.0,0,0,0,0,0,0,0,0,2,Semi-Monthly,1,1,0,0,0,1.8
1,25.0,na,0.0,0,0,7,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,50.0,na,526.0,0,0,0,0,0,0,0,1,0,na,0,0,0,1,0,0.03
0,56.0,O,449.0,0,0,0,0,3,1,1,0,2,Monthly,0,0,0,0,0,2.13
0,37.0,R,426.0,2,2,45,2,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,1.23
1,45.0,na,531.0,1,0,12,1,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.53
0,32.0,R,557.0,0,0,0,0,0,1,1,0,0,Monthly,0,0,0,0,0,2.13
0,40.0,R,509.0,0,0,35,0,1,0,0,1,0,Weekly,0,1,0,0,0,2.27
1,30.0,O,577.0,0,0,30,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.5700000000000001
1,21.0,na,500.0,1,0,74,1,0,1,1,0,2,Bi-Weekly,0,0,0,0,1,0.93
1,32.0,R,561.0,19,3,51,19,0,0,0,0,0,Weekly,0,0,0,0,0,1.93
1,35.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,43.0,R,0.0,0,0,0,0,0,0,0,1,2,Monthly,0,1,0,0,0,1.73
0,25.0,na,0.0,0,0,4,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.22000000000000008
1,29.0,O,652.0,4,0,91,4,0,1,1,1,2,Bi-Weekly,0,1,0,0,0,1.27
1,27.0,R,571.0,0,0,89,0,0,1,1,0,3,Bi-Weekly,0,0,0,0,0,0.63
1,31.0,na,0.0,0,0,1,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,53.0,R,612.0,27,0,39,27,0,1,1,1,0,na,0,0,0,0,0,0.97
0,24.0,na,563.0,0,0,66,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.0
0,45.0,R,582.0,4,2,45,4,0,1,1,1,0,Weekly,0,0,0,0,0,0.85
1,29.0,na,572.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.1
0,34.0,na,568.0,1,0,57,1,0,0,0,0,0,na,0,0,0,0,0,1.6
1,20.0,na,0.0,0,0,3,0,0,0,0,0,0,na,1,0,0,0,0,0.2
1,32.0,na,0.0,0,0,2,0,0,1,1,1,2,Monthly,0,0,0,1,0,0.06999999999999999
0,19.0,na,523.0,6,2,25,6,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.73
0,32.0,R,578.0,20,1,35,20,0,0,0,0,0,Weekly,0,0,0,0,0,0.73
1,33.0,na,0.0,0,0,1,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,23.0,na,0.0,0,0,2,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.13
0,43.0,O,575.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.33
1,22.0,na,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,1,0,0.0
0,25.0,R,600.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.33
0,30.0,na,0.0,0,0,2,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,29.0,R,625.0,13,2,122,12,0,1,1,1,0,na,0,0,0,0,0,0.67
1,28.0,R,503.0,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,0,2.5
0,55.0,na,556.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.1
1,37.0,R,521.0,3,0,60,3,0,1,1,0,0,na,0,0,0,0,0,2.03
1,21.0,R,606.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.53
0,22.0,R,489.0,0,0,55,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.0
1,34.0,na,506.0,0,0,6,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.0
0,25.0,na,620.0,14,3,29,14,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.79
0,23.0,na,497.0,0,0,35,0,0,0,0,1,3,Bi-Weekly,0,0,0,1,0,0.83
0,28.0,na,618.0,0,0,0,0,0,1,1,0,2,Weekly,0,0,0,0,0,2.03
0,29.0,na,581.0,1,0,26,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.6900000000000001
1,26.0,na,617.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.33
1,17.0,R,602.0,6,0,15,6,0,1,1,0,0,Monthly,0,0,0,0,0,1.0
1,44.0,na,598.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.47
1,22.0,R,504.0,1,1,25,1,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.67
0,27.0,R,533.0,0,0,92,0,0,1,1,0,2,Semi-Monthly,0,0,0,0,0,1.53
0,25.0,na,482.0,0,0,3,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.23
0,27.0,R,533.0,1,0,49,1,0,0,0,0,0,Weekly,0,0,0,0,0,1.3
0,33.0,R,515.0,2,0,67,2,0,1,1,1,0,Weekly,0,0,0,0,0,1.0699999999999998
1,22.0,R,0.0,0,0,27,0,0,0,0,0,3,Bi-Weekly,0,0,0,0,0,0.53
0,30.0,R,574.0,0,0,99,0,0,1,1,0,0,na,0,0,0,0,0,1.73
1,31.0,na,0.0,0,0,6,0,1,1,1,1,0,Monthly,0,0,0,1,0,1.1
0,35.0,R,463.0,6,2,49,6,0,0,0,0,2,na,0,0,0,0,0,1.27
1,41.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,27.0,R,0.0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,0,0.0
0,33.0,na,520.0,0,0,32,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.83
0,52.0,O,495.0,3,1,88,3,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.93
1,23.0,R,485.0,17,0,132,17,0,1,1,1,0,Weekly,0,0,0,0,0,1.87
0,53.0,R,555.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,1.97
1,32.0,O,588.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.03
0,38.0,na,581.0,0,0,127,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,2.17
0,40.0,na,523.0,0,0,0,0,0,1,0,0,0,na,0,0,0,1,0,0.0
0,21.0,na,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,1,0,0.0
0,25.0,na,574.0,0,0,53,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.5699999999999998
0,23.0,na,531.0,0,0,21,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.5700000000000001
0,27.0,na,576.0,0,0,2,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.06999999999999999
1,26.0,na,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,33.0,O,733.0,40,0,57,40,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,2.2
0,33.0,na,409.0,0,0,0,0,0,1,1,1,0,na,0,0,0,0,0,1.4300000000000002
0,39.0,na,570.0,1,0,57,1,0,0,0,0,0,na,0,0,0,0,0,2.13
1,19.0,na,0.0,0,0,10,0,0,0,0,0,0,Monthly,0,0,0,0,0,4.0
0,25.0,R,527.0,22,4,90,22,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.8
0,48.0,R,486.0,39,4,70,38,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,2.17
0,34.0,na,547.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.07
0,20.0,na,474.0,1,0,5,1,0,1,1,1,0,na,0,0,0,0,0,0.16999999999999998
0,33.0,R,528.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.17
0,26.0,na,0.0,0,0,2,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.22000000000000008
0,54.0,na,546.0,0,0,8,0,0,1,1,0,0,na,0,0,0,1,0,0.37
0,24.0,na,598.0,3,2,46,3,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.4
1,28.0,R,532.0,0,0,11,0,0,0,0,1,3,Weekly,0,0,0,0,0,1.73
0,24.0,R,0.0,20,0,41,20,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.8800000000000002
0,33.0,na,589.0,0,0,3,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.18
0,20.0,na,0.0,0,0,75,0,0,0,0,1,3,Bi-Weekly,0,0,0,1,0,1.8
1,23.0,R,609.0,7,1,15,7,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.03
0,58.0,na,0.0,16,0,23,15,0,0,0,1,0,Monthly,0,0,0,0,0,0.68
0,42.0,R,609.0,49,2,122,48,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.87
1,56.0,O,654.0,15,0,36,15,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,2.0
1,31.0,R,573.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.9
1,44.0,na,0.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,0.0
0,35.0,na,477.0,2,1,76,2,0,1,1,1,3,na,0,0,0,0,0,1.4
0,38.0,R,547.0,9,8,0,9,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,2.0
0,23.0,na,0.0,0,0,6,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.25
0,34.0,R,542.0,0,0,96,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.97
0,41.0,R,608.0,0,0,21,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.8099999999999998
0,31.0,O,594.0,0,0,75,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.74
1,55.0,R,578.0,0,0,0,0,3,1,1,1,0,Weekly,0,0,0,0,0,2.17
0,31.0,R,0.0,10,0,13,10,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.83
0,33.0,na,546.0,0,0,6,0,0,0,0,1,2,Bi-Weekly,0,0,0,0,0,0.15
